SPEEDREL,STATE,FATALS,MDRDSTRD,DAY_WEEK,ST_CASE
3,47,1,99,1,470118
0,47,1,0,7,470119
4,47,1,0,6,470120
4,47,1,0,1,470121
3,47,1,0,7,470122
0,47,1,99,2,470123
0,47,1,0,2,470125
9,47,1,0,1,470126
3,47,1,198,3,470127
0,47,1,0,5,470128
9,47,1,99,2,470129
9,47,1,0,6,470130
22,47,1,198,4,470131
9,47,1,99,4,470132
9,47,1,99,6,470133
9,47,1,0,6,470134
4,47,1,99,1,470135
9,47,1,0,5,470136
0,47,1,0,2,470137
0,47,1,99,6,470139
3,47,1,198,1,470140
9,47,1,99,1,470141
0,47,2,99,3,470142
0,47,1,99,5,470143
0,47,1,0,6,470144
0,47,1,99,2,470145
0,47,1,0,2,470146
0,47,1,198,2,470147
9,47,1,99,4,470148
0,47,1,0,4,470149
0,47,1,0,7,470150
3,47,1,0,7,470151
0,47,1,0,7,470152
9,47,1,15,7,470153
0,47,1,0,6,470154
4,47,1,99,7,470155
9,47,1,198,2,470156
0,47,1,99,2,470157
0,47,1,0,2,470158
0,47,1,99,7,470159
0,47,1,99,5,470160
9,47,1,99,5,470161
9,47,1,99,1,470162
0,47,1,0,2,470163
0,47,1,0,3,470164
0,47,1,0,7,470165
0,47,1,99,3,470166
0,47,1,99,6,470167
0,47,1,0,3,470169
0,47,1,198,1,470170
0,47,1,0,1,470171
9,47,1,198,1,470172
0,47,1,0,5,470173
0,47,1,99,6,470174
5,47,2,114,1,470175
3,47,1,0,5,470176
5,47,1,0,1,470177
3,47,1,99,1,470178
0,47,1,0,3,470179
9,47,1,0,3,470180
3,47,2,99,2,470181
0,47,1,99,1,470182
0,47,1,0,6,470183
0,47,1,0,2,470184
0,47,1,0,6,470185
4,47,1,99,7,470186
0,47,1,0,5,470187
0,47,1,0,7,470188
9,47,1,0,3,470189
0,47,1,0,7,470190
9,47,1,0,4,470191
12,47,1,111,6,470192
3,47,1,99,1,470193
4,47,1,15,3,470194
0,47,1,99,5,470195
9,47,1,0,3,470196
0,47,1,99,1,470197
9,47,1,99,6,470198
0,47,1,0,6,470200
0,47,1,15,1,470201
0,47,1,0,3,470202
9,47,1,99,7,470203
0,47,1,0,2,470204
0,47,1,99,4,470205
0,47,1,0,3,470206
0,47,1,99,3,470207
0,47,1,99,6,470208
0,47,1,99,2,470209
0,47,1,99,1,470210
0,47,1,0,4,470211
0,47,1,99,3,470212
0,47,1,99,3,470213
9,47,1,0,4,470214
4,47,2,99,7,470215
13,47,1,198,1,470216
3,47,1,0,7,470217
0,47,1,99,4,470218
0,47,1,99,3,470219
0,47,1,0,7,470220
9,47,1,99,5,470221
0,47,1,99,1,470222
9,47,1,15,7,470223
0,47,1,0,3,470224
9,47,1,99,1,470225
9,47,1,15,5,470226
0,47,1,45,3,470227
0,47,1,198,3,470228
9,47,1,99,5,470229
4,47,1,99,4,470230
0,47,1,99,4,470231
0,47,1,99,7,470232
0,47,1,0,3,470233
12,47,1,0,3,470234
0,47,1,0,5,470235
0,47,1,114,7,470236
0,47,1,0,3,470237
3,47,1,0,7,470238
9,47,1,0,7,470239
0,47,1,99,7,470240
9,47,1,0,2,470241
0,47,1,0,1,470242
0,47,1,99,6,470243
0,47,2,0,4,470244
0,47,1,0,2,470245
9,47,1,198,7,470246
0,47,1,0,2,470247
0,47,1,99,7,470248
0,47,1,99,3,470249
3,47,1,99,7,470250
0,47,1,0,1,470251
0,47,1,99,4,470252
4,47,1,99,1,470253
0,47,1,0,5,470254
0,47,1,99,3,470255
0,47,1,0,7,470256
0,47,1,198,1,470257
9,47,1,0,2,470258
0,47,1,0,2,470259
4,47,1,198,4,470260
0,47,1,138,7,470261
0,47,1,99,3,470262
0,47,>2,0,5,470263
0,47,1,192,7,470264
3,47,1,99,1,470265
0,47,1,0,3,470266
0,47,1,99,4,470267
3,47,1,28,5,470268
0,47,1,0,7,470269
9,47,1,0,2,470270
0,47,1,396,5,470271
0,47,1,92,3,470272
0,47,2,198,7,470273
0,47,1,0,6,470274
0,47,1,99,6,470276
0,47,1,99,4,470278
9,47,1,15,7,470279
3,47,1,99,7,470280
0,47,1,0,1,470281
0,47,1,93,3,470282
0,47,1,0,6,470283
0,47,1,0,6,470284
0,47,1,129,4,470285
0,47,1,198,4,470286
4,47,1,99,5,470287
0,47,1,0,4,470288
0,47,1,15,4,470289
0,47,1,0,7,470290
0,47,1,99,5,470291
0,47,1,99,6,470293
0,47,1,30,6,470294
8,47,1,16,3,470295
0,47,1,99,2,470296
0,47,1,0,6,470297
0,47,1,99,6,470298
0,47,1,99,7,470299
0,47,1,15,5,470300
0,47,1,15,4,470301
0,47,1,0,5,470302
0,47,1,0,5,470303
9,47,1,99,4,470304
3,47,1,99,1,470305
0,47,1,99,4,470306
0,47,1,0,7,470307
0,47,2,99,1,470308
0,47,1,99,2,470309
0,47,1,99,3,470310
0,47,1,99,5,470311
3,47,1,99,5,470312
3,47,1,15,1,470313
3,47,1,99,7,470314
0,47,1,17,4,470315
0,47,2,98,6,470316
0,47,1,0,5,470317
0,47,1,0,6,470318
0,47,1,99,1,470319
9,47,1,99,4,470320
0,47,1,99,5,470321
0,47,1,0,4,470322
0,47,1,98,6,470323
9,47,1,99,3,470324
4,47,1,99,5,470325
9,47,1,99,1,470326
0,47,1,0,5,470327
4,47,1,99,1,470328
5,47,1,15,1,470329
0,47,1,0,7,470330
0,47,1,99,2,470331
9,47,1,0,3,470332
9,47,1,99,3,470333
0,47,1,99,3,470334
9,47,1,99,3,470335
0,47,1,15,5,470336
0,47,1,99,3,470337
0,47,1,99,1,470338
0,47,1,0,3,470339
0,47,1,0,4,470340
5,47,2,0,1,470341
5,47,1,0,3,470342
0,47,1,99,5,470343
0,47,2,99,4,470344
0,47,1,27,4,470345
0,47,1,99,5,470346
3,47,1,0,7,470347
0,47,1,99,1,470348
0,47,1,15,4,470349
0,47,2,30,2,470350
0,47,1,15,5,470351
3,47,1,30,7,470352
0,47,1,99,3,470353
9,47,1,198,6,470354
0,47,1,0,6,470355
0,47,1,99,7,470356
9,47,1,198,5,470357
0,47,1,99,5,470358
9,47,1,99,2,470359
0,47,1,99,7,470360
9,47,1,99,4,470361
9,47,1,99,1,470362
8,47,1,16,7,470363
9,47,1,0,7,470364
0,47,1,0,1,470365
0,47,1,0,2,470366
5,47,1,99,6,470368
9,47,1,99,4,470369
3,47,1,99,6,470370
9,47,1,99,6,470371
9,47,1,0,1,470372
0,47,1,99,6,470373
4,47,1,93,3,470374
0,47,1,99,2,470375
0,47,1,0,4,470376
0,47,1,99,6,470377
0,47,1,5,6,470378
0,47,1,0,2,470379
9,47,1,99,5,470380
0,47,1,0,7,470382
3,47,1,99,4,470383
3,47,1,99,6,470384
4,47,1,98,1,470385
0,47,1,99,1,470386
4,47,1,99,2,470387
12,47,1,198,6,470388
3,47,>2,98,5,470389
3,47,1,99,2,470390
9,47,2,0,5,470391
0,47,1,0,7,470392
0,47,1,198,1,470393
3,47,1,99,1,470394
0,47,1,99,1,470395
4,47,1,0,6,470396
9,47,1,198,7,470397
0,47,1,12,1,470398
4,47,1,99,6,470399
0,47,1,0,6,470400
5,47,1,0,1,470401
0,47,1,0,3,470402
0,47,1,15,2,470403
3,47,1,0,7,470404
0,47,1,3,7,470405
3,47,1,0,4,470406
0,47,1,15,6,470407
9,47,1,0,7,470408
3,47,1,0,6,470409
0,47,1,99,3,470410
9,47,1,0,2,470411
0,47,1,99,2,470412
0,47,1,99,3,470413
3,47,2,99,4,470414
0,47,1,15,7,470415
0,47,1,0,1,470416
0,47,1,0,3,470417
0,47,1,0,5,470418
0,47,1,0,4,470421
0,47,1,0,7,470422
0,47,1,99,4,470423
0,47,1,99,4,470424
0,47,1,0,1,470425
0,47,1,99,3,470426
0,47,1,0,2,470427
3,47,1,0,7,470428
0,47,1,99,5,470429
0,47,1,0,7,470430
9,47,1,198,7,470431
0,47,1,99,3,470432
9,47,1,198,7,470433
0,47,1,0,7,470434
0,47,1,99,1,470435
0,47,1,0,7,470437
9,47,1,99,7,470438
0,47,1,99,4,470439
0,47,1,0,5,470440
9,47,1,99,6,470441
3,47,1,99,6,470442
0,47,1,99,6,470443
0,47,1,15,6,470445
0,47,1,99,7,470447
4,47,2,99,7,470448
9,47,1,99,6,470450
0,47,1,99,4,470451
4,47,1,0,7,470453
0,47,1,0,7,470454
0,47,1,0,4,470455
0,47,1,0,2,470456
0,47,2,0,5,470457
3,47,1,0,5,470458
0,47,2,99,5,470459
0,47,1,0,2,470461
0,47,1,99,5,470462
0,47,1,15,5,470463
9,47,1,0,7,470464
0,47,1,0,7,470465
0,47,1,99,1,470466
0,47,1,0,3,470467
0,47,1,99,3,470468
0,47,1,297,7,470469
3,47,1,99,3,470470
0,47,1,99,7,470471
9,47,1,99,1,470472
0,47,1,0,4,470473
0,47,1,114,5,470474
0,47,1,99,3,470475
0,47,1,198,4,470476
0,47,1,99,5,470477
0,47,1,0,6,470478
0,47,1,99,4,470479
0,47,2,0,1,470480
5,47,2,99,6,470481
3,47,1,99,1,470482
0,47,1,15,7,470483
0,47,1,0,6,470484
5,47,1,0,7,470485
0,47,1,0,3,470486
0,47,1,99,1,470487
0,47,1,99,7,470488
0,47,1,0,7,470489
0,47,1,99,3,470490
0,47,1,0,4,470491
3,47,1,99,3,470492
0,47,1,99,7,470493
0,47,1,99,4,470494
0,47,1,15,3,470495
0,47,1,0,7,470496
0,47,1,99,5,470497
0,47,1,99,7,470498
9,47,1,99,2,470499
0,47,1,0,2,470500
0,47,1,99,6,470501
0,47,1,0,7,470502
9,47,1,99,2,470503
0,47,1,15,3,470504
4,47,1,99,5,470505
0,47,1,0,6,470506
0,47,1,93,2,470507
3,47,1,99,1,470508
0,47,1,0,4,470509
0,47,1,99,4,470510
0,47,1,0,1,470511
3,47,1,0,1,470512
3,47,1,99,1,470513
0,47,1,0,7,470514
9,47,1,99,7,470515
9,47,1,0,1,470516
0,47,1,15,7,470517
0,47,1,99,2,470518
0,47,1,0,3,470519
4,47,1,15,5,470520
0,47,2,99,5,470521
0,47,1,0,6,470522
0,47,1,12,2,470524
0,47,1,99,3,470525
8,47,1,115,2,470526
0,47,1,0,4,470527
0,47,1,0,2,470528
0,47,1,0,4,470529
3,47,1,99,3,470530
0,47,1,15,5,470531
0,47,1,99,1,470532
3,47,1,114,5,470533
0,47,1,99,4,470534
0,47,1,15,6,470535
0,47,1,99,5,470536
9,47,1,99,2,470537
8,47,1,115,4,470538
3,47,1,99,5,470539
0,47,2,0,6,470540
0,47,1,0,6,470541
9,47,1,99,7,470542
4,47,1,99,5,470543
0,47,1,0,5,470544
0,47,1,0,7,470545
0,47,1,99,1,470546
0,47,1,99,1,470547
0,47,1,15,5,470548
16,47,2,32,1,470549
0,47,1,114,2,470550
0,47,1,0,3,470551
0,47,1,198,4,470552
0,47,1,99,6,470553
0,47,1,15,6,470554
9,47,1,99,7,470555
12,47,1,12,1,470556
0,47,1,99,5,470557
0,47,1,99,1,470558
0,47,1,0,2,470559
4,47,1,15,6,470561
0,47,1,0,4,470562
3,47,1,0,6,470563
0,47,1,99,7,470564
0,47,1,99,6,470565
0,47,1,0,7,470566
4,47,1,99,7,470567
0,47,2,198,4,470568
0,47,1,0,4,470569
4,47,1,99,7,470570
0,47,1,99,7,470571
0,47,1,0,7,470572
3,47,1,99,5,470573
0,47,1,0,1,470574
0,47,1,99,7,470575
0,47,1,0,6,470576
0,47,1,99,7,470577
9,47,1,99,5,470578
9,47,1,99,4,470579
0,47,1,0,5,470580
0,47,1,99,7,470581
0,47,1,0,3,470582
9,47,1,0,7,470583
3,47,1,15,1,470584
0,47,1,0,1,470585
3,47,1,99,1,470586
4,47,1,0,7,470587
0,47,1,99,2,470588
4,47,1,15,3,470589
0,47,1,99,5,470590
9,47,1,99,2,470591
0,47,>2,99,4,470592
9,47,1,99,6,470593
5,47,1,0,4,470594
0,47,1,99,6,470595
0,47,1,0,4,470596
8,47,1,115,7,470597
0,47,1,0,3,470598
0,47,1,0,6,470599
0,47,1,0,1,470600
0,47,1,0,1,470601
9,47,1,99,1,470602
9,47,1,198,5,470603
0,47,1,99,4,470604
9,47,1,99,4,470605
9,47,1,99,6,470606
4,47,1,99,7,470607
8,47,1,109,2,470608
0,47,1,0,3,470609
0,47,1,0,5,470610
4,47,1,198,5,470611
9,47,1,198,3,470612
0,47,1,0,2,470613
9,47,1,99,2,470614
9,47,1,99,3,470615
0,47,1,0,7,470616
3,47,1,0,7,470617
0,47,1,99,5,470618
0,47,1,0,7,470619
0,47,1,99,7,470620
0,47,1,99,4,470621
9,47,1,0,6,470622
0,47,2,0,5,470623
0,47,1,7,6,470624
3,47,1,0,1,470625
0,47,1,0,5,470626
0,47,1,0,3,470627
0,47,1,99,5,470628
9,47,1,99,1,470629
0,47,1,99,2,470630
0,47,1,0,5,470631
0,47,1,0,5,470632
9,47,1,99,6,470633
0,47,1,99,7,470634
3,47,1,99,6,470635
0,47,1,0,5,470637
0,47,1,99,7,470638
4,47,1,99,2,470639
0,47,1,0,5,470640
0,47,1,0,4,470641
0,47,1,0,7,470642
0,47,1,0,3,470643
0,47,1,99,1,470644
4,47,1,30,6,470645
0,47,1,0,7,470646
0,47,1,0,2,470647
9,47,1,99,4,470648
0,47,1,3,6,470650
0,47,1,99,5,470651
0,47,1,0,5,470652
0,47,1,0,3,470653
0,47,1,0,7,470654
0,47,1,0,6,470655
4,47,1,0,3,470656
0,47,1,99,5,470658
0,47,1,12,6,470660
0,47,1,15,4,470661
3,47,1,99,5,470662
0,47,1,0,5,470663
9,47,1,0,2,470664
0,47,1,99,6,470665
3,47,1,99,7,470666
4,47,1,99,1,470667
3,47,1,0,3,470668
0,47,1,0,5,470669
9,47,1,99,2,470670
0,47,1,99,2,470671
0,47,1,99,4,470672
0,47,1,99,5,470673
0,47,1,99,2,470674
0,47,1,0,7,470675
0,47,1,0,2,470676
3,47,1,0,6,470677
9,47,1,30,7,470678
0,47,1,99,6,470679
0,47,1,0,7,470680
9,47,1,13,6,470681
9,47,1,99,6,470682
0,47,1,0,3,470683
0,47,1,0,3,470684
0,47,1,0,5,470685
0,47,1,0,7,470686
0,47,1,99,7,470687
5,47,1,99,7,470688
0,47,1,99,2,470689
0,47,1,0,4,470690
3,47,1,0,2,470691
3,47,1,198,1,470692
0,47,1,15,3,470693
0,47,1,0,5,470694
0,47,1,93,6,470695
0,47,2,99,7,470696
3,47,1,99,3,470697
9,47,1,0,6,470698
0,47,1,99,7,470699
0,47,1,0,7,470700
0,47,>2,0,2,470701
9,47,1,0,6,470702
0,47,2,0,5,470703
3,47,1,0,6,470704
9,47,2,0,6,470705
0,47,1,0,3,470706
0,47,1,99,4,470707
4,47,1,0,4,470708
9,47,1,99,4,470710
12,47,1,198,5,470711
0,47,1,99,5,470712
0,47,1,0,2,470713
0,47,1,0,7,470714
0,47,1,99,7,470715
0,47,1,198,3,470716
0,47,1,0,6,470717
3,47,1,0,7,470718
0,47,1,0,3,470719
5,47,1,98,3,470720
4,47,1,0,4,470721
0,47,2,99,5,470722
4,47,1,0,1,470723
4,47,1,99,1,470724
9,47,1,0,6,470726
0,47,1,99,4,470727
0,47,1,99,1,470728
4,47,1,99,7,470729
0,47,1,0,3,470730
0,47,1,0,3,470731
0,47,1,1,2,470732
0,47,1,0,3,470733
9,47,1,99,7,470734
4,47,1,99,5,470735
18,47,1,99,3,470736
4,47,1,0,2,470737
9,47,1,0,5,470738
0,47,1,0,2,470740
0,47,1,99,3,470741
0,47,1,99,4,470742
0,47,1,5,2,470743
3,47,1,15,4,470744
9,47,1,0,4,470745
0,47,1,0,2,470746
3,47,1,99,6,470747
0,47,1,0,2,470748
9,47,2,99,3,470749
0,47,2,99,6,470750
0,47,1,99,1,470751
0,47,1,0,4,470752
0,47,1,99,2,470753
0,47,1,0,2,470754
0,47,1,0,4,470755
4,47,1,0,3,470756
0,47,1,99,7,470757
9,47,1,99,5,470758
0,47,1,0,3,470759
0,47,1,15,5,470760
9,47,1,99,7,470761
0,47,1,12,5,470763
4,47,1,198,7,470764
0,47,1,0,1,470765
0,47,1,99,6,470766
9,47,1,99,2,470767
0,47,1,0,1,470768
4,47,1,0,7,470769
0,47,1,99,2,470770
0,47,1,99,2,470771
0,47,1,0,5,470772
9,47,1,99,4,470773
0,47,1,114,7,470774
9,47,1,99,6,470775
0,47,1,0,7,470776
9,47,1,0,3,470777
9,47,1,99,5,470778
0,47,1,99,7,470779
3,47,1,0,5,470780
0,47,1,99,7,470781
0,47,1,0,4,470782
0,47,1,0,3,470783
0,47,1,0,3,470784
0,47,1,0,6,470785
0,47,1,0,5,470786
0,47,1,0,3,470787
0,47,1,0,5,470788
4,47,1,99,4,470789
9,47,1,99,4,470790
0,47,1,0,2,470791
0,47,1,0,3,470792
0,47,1,0,3,470793
0,47,1,0,1,470794
0,47,1,99,1,470795
4,47,1,0,3,470796
0,47,1,99,5,470797
9,47,1,99,1,470798
0,47,1,99,1,470799
0,47,1,198,3,470801
18,47,2,198,5,470802
0,47,1,0,4,470803
9,47,1,99,7,470804
0,47,1,0,2,470805
0,47,1,0,6,470806
4,47,1,0,7,470807
0,47,1,99,6,470808
0,47,1,0,3,470809
9,47,1,0,3,470810
0,47,1,15,5,470811
0,47,1,0,5,470812
0,47,1,0,5,470813
9,47,1,0,7,470814
3,47,1,0,4,470815
0,47,1,99,6,470816
0,47,1,0,2,470817
0,47,>2,0,3,470818
9,47,1,99,6,470819
9,47,1,0,3,470820
0,47,1,0,7,470821
9,47,1,198,6,470822
0,47,1,0,4,470823
0,47,1,0,2,470824
9,47,1,0,3,470825
9,47,1,45,1,470826
4,47,1,0,7,470827
0,47,1,99,3,470828
0,47,1,198,1,470829
9,47,1,99,2,470830
0,47,1,15,1,470831
3,47,1,0,4,470832
0,47,1,6,2,470833
0,47,1,0,3,470834
9,47,1,0,2,470835
9,47,1,99,2,470836
3,47,1,0,3,470837
9,47,1,99,7,470838
0,47,1,0,2,470839
5,47,2,99,1,470840
0,47,1,0,5,470841
0,47,1,99,4,470842
0,47,1,99,3,470843
0,47,1,99,4,470844
0,47,1,15,7,470845
5,47,1,99,5,470846
0,47,1,0,6,470847
0,47,1,99,7,470848
0,47,>2,99,5,470849
4,47,1,0,5,470850
0,47,1,0,5,470851
9,47,1,0,1,470852
0,47,1,98,4,470853
0,47,1,99,4,470854
0,47,1,99,4,470855
0,47,1,15,4,470856
0,47,1,13,6,470857
9,47,1,99,3,470858
0,47,1,30,1,470859
0,47,1,0,2,470860
0,47,1,0,3,470861
3,47,1,99,1,470862
0,47,1,15,3,470863
0,47,1,15,5,470864
0,47,1,0,7,470865
4,47,>2,99,7,470866
0,47,1,0,3,470867
0,47,1,15,5,470868
0,47,1,0,1,470869
0,47,1,0,3,470870
9,47,1,99,4,470871
9,47,>2,99,5,470872
0,47,2,0,6,470873
0,47,1,0,1,470874
9,47,1,99,7,470875
0,47,1,0,3,470876
4,47,1,0,5,470877
0,47,1,0,6,470878
0,47,2,30,3,470879
0,47,1,15,6,470880
9,47,1,99,7,470881
0,47,1,0,5,470882
0,47,1,0,1,470883
0,47,1,0,3,470884
0,47,1,99,4,470885
0,47,1,0,2,470886
9,47,1,0,3,470887
9,47,1,99,5,470888
0,47,1,0,2,470889
3,47,1,0,4,470890
0,47,1,0,7,470891
0,47,1,0,7,470892
0,47,1,0,2,470893
3,47,1,99,2,470894
3,47,>2,99,5,470895
9,47,1,0,5,470896
0,47,1,99,5,470897
0,47,1,0,1,470898
9,47,1,99,6,470899
0,47,1,99,2,470900
3,47,1,98,3,470901
3,47,1,99,4,470902
9,47,1,99,2,470903
0,47,1,0,5,470904
0,47,1,0,7,470905
0,47,1,0,3,470906
0,47,2,198,7,470907
4,47,1,12,7,470908
0,47,1,0,2,470909
9,47,1,0,4,470910
0,47,1,0,4,470911
0,47,1,99,5,470912
0,47,1,99,2,470913
4,47,1,99,4,470914
0,47,1,0,3,470915
9,47,1,99,3,470916
0,47,1,0,6,470917
3,47,1,99,4,470918
18,47,1,198,5,470919
9,47,1,99,6,470920
0,48,1,0,5,480001
4,48,1,0,5,480002
4,48,1,0,5,480003
0,48,1,0,5,480004
0,48,1,0,5,480005
0,48,1,0,5,480006
0,48,1,0,5,480007
4,48,1,0,5,480008
0,48,1,0,5,480009
0,48,1,0,6,480010
0,48,1,93,6,480011
4,48,1,0,6,480012
0,48,1,0,6,480013
0,48,1,0,6,480014
4,48,1,0,6,480015
4,48,1,0,6,480016
4,48,1,0,6,480017
5,48,1,98,7,480018
0,48,1,0,7,480019
5,48,1,0,7,480020
0,48,1,99,7,480021
4,48,>2,0,7,480022
3,48,1,0,7,480023
0,48,1,93,1,480024
3,48,1,0,1,480025
4,48,1,0,1,480026
0,48,1,0,1,480027
0,48,1,0,2,480028
0,48,1,0,2,480029
5,48,1,0,2,480030
0,48,1,0,2,480031
0,48,1,12,2,480032
0,48,1,0,2,480033
0,48,1,93,2,480034
0,48,1,0,2,480035
4,48,1,0,3,480036
0,48,1,93,3,480037
5,48,1,0,3,480038
4,48,1,93,3,480039
0,48,1,93,4,480040
4,48,>2,0,4,480041
0,48,1,0,4,480042
5,48,1,0,4,480044
6,48,1,0,6,480045
4,48,2,0,6,480046
0,48,1,0,6,480047
10,48,2,93,6,480048
5,48,1,0,6,480049
0,48,1,0,6,480050
4,48,1,0,6,480051
0,48,1,0,6,480052
4,48,1,0,7,480053
0,48,1,0,7,480054
0,48,1,0,1,480055
3,48,2,0,1,480056
5,48,1,0,1,480057
0,48,2,0,2,480058
0,48,1,93,4,480059
0,48,1,0,2,480060
4,48,1,0,2,480061
4,48,1,0,3,480062
5,48,1,0,3,480063
0,48,1,0,3,480064
0,48,1,0,3,480065
3,48,1,0,4,480066
4,48,1,0,4,480067
5,48,1,93,5,480068
0,48,1,0,5,480069
0,48,1,0,5,480070
0,48,2,0,5,480071
5,48,1,0,6,480072
4,48,1,93,7,480073
0,48,1,99,7,480074
0,48,1,0,1,480075
0,48,1,0,3,480076
5,48,1,0,5,480077
0,48,1,0,5,480078
5,48,1,0,3,480079
3,48,1,0,3,480080
0,48,1,0,4,480081
0,48,1,0,5,480082
0,48,1,0,6,480083
0,48,1,93,6,480084
4,48,1,0,6,480085
3,48,1,0,6,480086
4,48,1,93,7,480087
0,48,1,0,1,480088
0,48,1,0,1,480089
0,48,1,0,1,480090
4,48,1,92,2,480091
0,48,1,0,3,480092
4,48,2,0,3,480093
0,48,1,15,3,480094
0,48,1,0,4,480096
0,48,>2,0,4,480097
0,48,>2,0,4,480098
0,48,1,0,5,480099
4,48,1,0,5,480100
0,48,1,0,5,480101
8,48,>2,16,5,480102
0,48,1,0,5,480103
3,48,2,0,6,480104
0,48,1,93,6,480105
0,48,1,0,6,480106
0,48,1,99,6,480107
0,48,1,0,6,480108
4,48,1,0,6,480109
5,48,1,0,7,480110
4,48,1,0,7,480111
4,48,1,93,7,480112
0,48,1,0,7,480113
0,48,1,0,7,480114
0,48,1,0,7,480115
0,48,1,0,1,480116
0,48,1,93,1,480117
3,48,1,0,1,480118
0,48,1,0,1,480119
8,48,1,16,1,480120
0,48,1,99,1,480121
0,48,1,17,2,480122
0,48,1,0,2,480124
0,48,1,0,2,480125
0,48,1,0,2,480126
0,48,1,0,2,480127
0,48,1,0,2,480128
0,48,1,0,2,480129
0,48,1,0,3,480130
0,48,1,0,3,480131
3,48,1,0,3,480132
0,48,1,0,3,480133
0,48,1,0,3,480134
5,48,1,0,3,480135
0,48,1,0,3,480136
4,48,1,0,4,480137
3,48,2,0,4,480138
0,48,1,0,4,480140
5,48,1,0,5,480141
0,48,1,0,5,480142
0,48,1,0,5,480143
5,48,1,0,5,480144
0,48,1,0,6,480145
0,48,1,0,6,480146
0,48,1,0,6,480147
4,48,1,0,6,480148
3,48,1,0,6,480149
5,48,1,184,6,480150
5,48,1,0,7,480151
0,48,1,0,7,480152
0,48,1,17,1,480153
0,48,1,0,1,480154
0,48,1,0,1,480155
0,48,1,0,1,480156
9,48,1,99,2,480157
0,48,1,0,2,480158
4,48,1,0,2,480159
3,48,1,0,2,480160
4,48,1,0,3,480161
0,48,1,0,3,480162
0,48,1,0,4,480163
0,48,1,0,4,480164
4,48,1,0,5,480165
0,48,1,0,5,480166
0,48,>2,0,7,480167
0,48,1,0,2,480168
0,48,1,0,6,480169
4,48,1,0,7,480170
0,48,1,99,7,480171
0,48,1,0,2,480172
4,48,1,0,3,480173
3,48,1,0,3,480174
0,48,1,0,3,480175
0,48,1,0,5,480176
0,48,1,93,7,480177
5,48,1,0,7,480178
0,48,1,0,7,480179
0,48,1,0,1,480180
5,48,1,0,1,480181
5,48,1,0,1,480182
5,48,1,93,2,480183
0,48,1,0,3,480184
3,48,1,0,4,480185
0,48,1,0,4,480186
0,48,1,93,4,480187
0,48,2,0,4,480188
0,48,1,92,5,480189
0,48,1,0,5,480190
0,48,1,0,6,480191
0,48,2,0,6,480193
5,48,1,6,6,480194
4,48,1,0,6,480195
0,48,1,0,7,480196
5,48,1,6,7,480198
11,48,2,16,7,480199
3,48,1,0,1,480200
3,48,1,0,1,480201
5,48,1,0,1,480202
0,48,1,92,1,480203
0,48,1,0,2,480204
0,48,1,0,3,480205
0,48,1,93,3,480206
0,48,1,0,3,480207
0,48,1,0,3,480208
18,48,1,31,4,480209
0,48,1,0,5,480210
5,48,1,0,5,480211
5,48,1,0,5,480212
0,48,1,93,6,480213
0,48,1,0,6,480214
0,48,1,0,7,480215
0,48,1,0,7,480216
8,48,1,0,7,480217
0,48,2,0,7,480218
5,48,1,0,7,480219
0,48,1,0,7,480220
4,48,1,0,7,480221
0,48,2,0,1,480222
0,48,1,0,1,480223
0,48,1,0,1,480224
0,48,1,0,1,480225
0,48,1,0,1,480226
0,48,2,0,1,480227
0,48,>2,0,1,480228
4,48,1,0,1,480229
4,48,1,5,2,480230
4,48,1,0,2,480231
3,48,1,0,2,480232
3,48,1,0,2,480233
5,48,1,0,2,480234
4,48,2,0,3,480235
0,48,1,0,3,480236
0,48,1,93,3,480237
0,48,1,93,3,480238
0,48,1,0,3,480239
0,48,2,0,3,480240
0,48,1,0,3,480241
0,48,2,15,4,480242
0,48,1,93,4,480243
0,48,1,0,4,480244
5,48,1,99,4,480245
0,48,1,0,4,480246
0,48,1,0,4,480247
0,48,1,99,4,480248
0,48,1,0,5,480249
5,48,1,93,5,480250
4,48,1,0,5,480251
3,48,1,0,6,480252
3,48,1,0,6,480253
0,48,1,0,6,480254
4,48,1,0,7,480255
0,48,1,0,7,480256
0,48,1,0,7,480257
0,48,1,0,1,480258
3,48,1,0,1,480259
4,48,1,0,1,480260
3,48,>2,93,1,480261
0,48,1,3,1,480262
0,48,1,0,1,480263
0,48,1,0,1,480264
4,48,1,0,2,480265
0,48,1,0,3,480266
0,48,1,0,3,480267
0,48,1,0,3,480268
0,48,1,0,3,480269
0,48,1,10,3,480270
5,48,1,0,3,480271
0,48,1,93,4,480272
0,48,1,0,4,480273
0,48,1,0,5,480274
0,48,1,0,6,480275
0,48,1,0,6,480276
0,48,1,0,6,480277
3,48,2,0,7,480278
0,48,1,0,7,480279
0,48,1,0,7,480280
0,48,1,0,7,480281
0,48,1,0,7,480282
0,48,1,0,1,480283
0,48,1,0,2,480284
0,48,1,93,2,480285
0,48,1,0,2,480286
4,48,1,0,1,480287
3,48,2,0,2,480288
5,48,1,15,2,480289
0,48,1,0,2,480290
0,48,1,99,2,480291
4,48,1,0,5,480292
0,48,1,0,6,480293
0,48,1,0,6,480294
0,48,1,0,6,480295
4,48,1,0,1,480296
0,48,1,0,1,480297
4,48,1,93,1,480298
3,48,1,0,1,480299
0,48,1,0,1,480300
0,48,1,0,1,480301
5,48,1,93,2,480302
13,48,1,22,3,480303
